,Account Number,Transaction Date,Value,Current Balance
797,47115177,2023-02-01,81.36,703.2
798,47115177,2023-02-04,110.0,813.2
481,47115177,2023-02-06,-527.4,285.80000000000007
482,47115177,2023-02-09,-136.48,149.32000000000005
799,47115177,2023-02-11,120.95,270.2700000000001
801,47115177,2023-02-13,72.13,342.4000000000001
800,47115177,2023-02-13,165.07,507.4700000000001
802,47115177,2023-02-13,167.82,675.2900000000001
803,47115177,2023-02-14,123.42,798.71
1235,47127756,2023-01-31,0.0,300.02
3655,47127756,2023-02-02,-101.47,198.54999999999998
3656,47127756,2023-02-12,-84.03,114.51999999999998
1236,47133143,2023-01-31,0.0,723.52
617,47133143,2023-02-01,-182.36,541.16
4752,47133143,2023-02-03,33.17,574.3299999999999
618,47133143,2023-02-07,-57.45,516.88
619,47133143,2023-02-13,-31.07,485.80999999999995
620,47133143,2023-02-14,-41.25,444.55999999999995
1237,47172665,2023-01-31,0.0,11.06
7778,47172665,2023-02-08,-130.56,-119.5
7779,47172665,2023-02-08,-80.13,-199.63
7780,47172665,2023-02-13,-25.59,-225.22
8609,47172665,2023-02-13,56.41,-168.81
8610,47172665,2023-02-14,135.61,-33.19999999999999
1238,47226769,2023-01-31,0.0,449.88
316,47226769,2023-02-01,126.5,576.38
5090,47226769,2023-02-04,-132.93,443.45
5091,47226769,2023-02-06,-125.82,317.63
317,47226769,2023-02-06,1065.6,1383.23
318,47226769,2023-02-07,169.12,1552.35
1239,47232232,2023-01-31,0.0,53.44
1018,47232232,2023-02-01,126.4,179.84
7634,47232232,2023-02-07,-134.29,45.55000000000001
7635,47232232,2023-02-10,-136.1,-90.54999999999998
7636,47232232,2023-02-12,-157.46,-248.01
7637,47232232,2023-02-12,-117.55,-365.56
1019,47232232,2023-02-12,153.41,-212.14999999999998
1240,47266645,2023-01-31,0.0,207.15
2403,47266645,2023-02-02,-190.68,16.47
2464,47266645,2023-02-02,876.4,892.87
2465,47266645,2023-02-06,122.69,1015.5599999999998
2404,47266645,2023-02-07,-484.1,531.4599999999999
2466,47266645,2023-02-13,138.4,669.8599999999999
1241,47313428,2023-01-31,0.0,204.67
4956,47313428,2023-02-03,965.4,1170.07
7829,47313428,2023-02-08,-113.3,1056.77
7830,47313428,2023-02-13,-127.61,929.16
1242,47356348,2023-01-31,0.0,65.95
4528,47356348,2023-02-03,1223.8,1289.75
8635,47356348,2023-02-13,-139.98,1149.77
1243,47406737,2023-01-31,0.0,963.14
383,47406737,2023-02-01,844.6,1807.74
4685,47406737,2023-02-03,-68.61,1739.13
4686,47406737,2023-02-06,-1204.5,534.63
384,47406737,2023-02-08,24.94,559.5699999999999
4687,47406737,2023-02-09,-115.75,443.82000000000005
385,47406737,2023-02-09,179.26,623.0799999999999
386,47406737,2023-02-12,52.46,675.54
388,47406737,2023-02-12,128.61,804.15
387,47406737,2023-02-12,144.32,948.47
4688,47406737,2023-02-14,-129.18,819.29
1244,47414258,2023-01-31,0.0,900.7
6739,47414258,2023-02-06,-184.01,716.69
6738,47414258,2023-02-06,-123.37,593.32
6740,47414258,2023-02-06,-27.94,565.3800000000001
6741,47414258,2023-02-07,-1277.4,-712.02
6742,47414258,2023-02-08,-63.1,-775.1199999999999
8501,47414258,2023-02-11,108.92,-666.2
6743,47414258,2023-02-13,-134.58,-800.78
1245,47473145,2023-01-31,0.0,801.43
8516,47473145,2023-02-12,-35.17,766.26
8537,47473145,2023-02-12,132.48,898.7399999999999
1246,47483982,2023-01-31,0.0,661.58
7878,47483982,2023-02-08,-76.6,584.98
8335,47483982,2023-02-10,74.87,659.85
8336,47483982,2023-02-11,159.08,818.9300000000001
8337,47483982,2023-02-13,1017.6,1836.5300000000002
1247,47582488,2023-01-31,0.0,744.99
3407,47582488,2023-02-02,-124.68,620.31
3408,47582488,2023-02-03,-55.81,564.5
3410,47582488,2023-02-05,-110.72,453.78
3409,47582488,2023-02-05,-88.27,365.51
5982,47582488,2023-02-05,1.11,366.62
5983,47582488,2023-02-06,87.2,453.82
5984,47582488,2023-02-07,114.74,568.56
3411,47582488,2023-02-12,-7.97,560.59
3412,47582488,2023-02-13,-101.4,459.19
1248,47654093,2023-01-31,0.0,294.0
5719,47654093,2023-02-04,-63.26,230.74
6013,47654093,2023-02-05,161.8,392.54
6014,47654093,2023-02-10,88.04,480.58000000000004
5720,47654093,2023-02-12,-191.46,289.12
6015,47654093,2023-02-12,109.8,398.92
1249,47763906,2023-01-31,0.0,980.42
2197,47763906,2023-02-02,-187.19,793.23
2198,47763906,2023-02-02,-20.57,772.66
7505,47763906,2023-02-07,99.56,872.22
2199,47763906,2023-02-12,-210.36,661.8599999999999
7506,47763906,2023-02-12,7.97,669.8299999999999
1250,47781255,2023-01-31,0.0,462.62
3451,47781255,2023-02-02,-78.61,384.01
3450,47781255,2023-02-02,-24.87,359.14
2148,47781255,2023-02-02,133.0,492.14
2149,47781255,2023-02-03,101.07,593.21
3452,47781255,2023-02-05,-67.95,525.26
2150,47781255,2023-02-08,63.9,589.16
2151,47781255,2023-02-10,34.35,623.51
2152,47781255,2023-02-14,124.48,747.99
1251,47808992,2023-01-31,0.0,885.16
8033,47808992,2023-02-09,197.63,1082.79
8034,47808992,2023-02-10,106.19,1188.98
8440,47808992,2023-02-11,-121.09,1067.8899999999999
8441,47808992,2023-02-12,-44.96,1022.93
1252,47824990,2023-01-31,0.0,704.97
8545,47824990,2023-02-12,86.17,791.14
8546,47824990,2023-02-13,113.91,905.05
1253,47886866,2023-01-31,0.0,399.75
3390,47886866,2023-02-02,-25.61,374.14
5714,47886866,2023-02-04,105.17,479.31
3391,47886866,2023-02-07,-110.79,368.52
5715,47886866,2023-02-10,51.82,420.34
3392,47886866,2023-02-11,-133.59,286.75
5716,47886866,2023-02-11,125.01,411.76
3393,47886866,2023-02-14,-32.8,378.96000000000004
1254,47902339,2023-01-31,0.0,919.92
6161,47902339,2023-02-05,-65.25,854.67
6162,47902339,2023-02-06,-80.92,773.75
8294,47902339,2023-02-10,165.02,938.77
1255,47932460,2023-01-31,0.0,785.05
1462,47932460,2023-02-01,-99.41,685.64
1463,47932460,2023-02-04,-220.77,464.86999999999995
5224,47932460,2023-02-04,204.89,669.76
1464,47932460,2023-02-07,-81.45,588.31
1465,47932460,2023-02-08,-124.98,463.3299999999999
1466,47932460,2023-02-09,-27.53,435.79999999999995
5225,47932460,2023-02-11,909.1,1344.9
1256,47964895,2023-01-31,0.0,982.97
5373,47964895,2023-02-04,-111.88,871.09
5374,47964895,2023-02-05,-184.78,686.3100000000001
5375,47964895,2023-02-07,-46.27,640.04
5376,47964895,2023-02-14,-109.46,530.58
1257,48018851,2023-01-31,0.0,288.26
6637,48018851,2023-02-05,897.5,1185.76
7227,48018851,2023-02-07,-101.82,1083.94
6638,48018851,2023-02-13,85.75,1169.69
6639,48018851,2023-02-14,144.57,1314.26
1258,48029032,2023-01-31,0.0,422.88
6791,48029032,2023-02-06,27.93,450.81
6792,48029032,2023-02-06,69.2,520.01
8174,48029032,2023-02-09,-168.19,351.82
6793,48029032,2023-02-09,15.37,367.19
6794,48029032,2023-02-09,98.06,465.25
8175,48029032,2023-02-10,-65.29,399.96
8176,48029032,2023-02-12,-7.66,392.3
6795,48029032,2023-02-12,92.12,484.41999999999996
6796,48029032,2023-02-13,142.2,626.62
1259,48050578,2023-01-31,0.0,203.26
6955,48050578,2023-02-06,60.08,263.34
6956,48050578,2023-02-07,101.89,365.23
1260,48056301,2023-01-31,0.0,943.28
4488,48056301,2023-02-03,-98.24,845.04
4705,48056301,2023-02-03,85.06,930.1
4489,48056301,2023-02-13,-114.39,815.71
4706,48056301,2023-02-13,52.77,868.48
1261,48071843,2023-01-31,0.0,997.62
745,48071843,2023-02-01,-387.9,609.72
3375,48071843,2023-02-02,159.22,768.94
746,48071843,2023-02-09,-1877.3,-1108.3600000000001
1262,48075275,2023-01-31,0.0,881.31
1069,48075275,2023-02-01,-98.75,782.56
1070,48075275,2023-02-01,-77.94,704.6199999999999
5488,48075275,2023-02-04,117.79,822.41
5489,48075275,2023-02-09,85.81,908.2199999999999
5490,48075275,2023-02-10,142.07,1050.29
1071,48075275,2023-02-14,-1209.0,-158.71000000000004
1263,48081999,2023-01-31,0.0,290.89
2757,48081999,2023-02-02,96.07,386.96
2758,48081999,2023-02-04,189.06,576.02
2759,48081999,2023-02-05,111.66,687.68
2760,48081999,2023-02-06,27.72,715.4
8462,48081999,2023-02-11,-132.19,583.21
2761,48081999,2023-02-11,72.7,655.91
8464,48081999,2023-02-12,-168.57,487.34
8463,48081999,2023-02-12,-89.43,397.90999999999997
2762,48081999,2023-02-12,1291.9,1689.81
8465,48081999,2023-02-13,-104.18,1585.63
1264,48131431,2023-01-31,0.0,809.8
621,48131431,2023-02-01,-128.93,680.8699999999999
8686,48131431,2023-02-14,404.9,1085.77
1265,48185625,2023-01-31,0.0,822.11
2936,48185625,2023-02-02,-74.49,747.62
2937,48185625,2023-02-03,-106.8,640.82
7403,48185625,2023-02-07,185.51,826.33
2938,48185625,2023-02-13,-98.9,727.4300000000001
1266,48186857,2023-01-31,0.0,518.26
3985,48186857,2023-02-03,145.32,663.5799999999999
3986,48186857,2023-02-06,98.85,762.43
3988,48186857,2023-02-09,69.39,831.8199999999999
3987,48186857,2023-02-09,97.62,929.44
3989,48186857,2023-02-12,110.79,1040.23
1267,48271608,2023-01-31,0.0,343.94
7,48271608,2023-02-01,54.71,398.65
8,48271608,2023-02-03,164.56,563.21
9,48271608,2023-02-07,140.12,703.3299999999999
8243,48271608,2023-02-10,-111.12,592.21
10,48271608,2023-02-10,47.4,639.61
11,48271608,2023-02-10,55.38,694.99
12,48271608,2023-02-13,1665.4,2360.39
13,48271608,2023-02-14,153.15,2513.54
1268,48318402,2023-01-31,0.0,965.28
5271,48318402,2023-02-04,-111.18,854.0999999999999
5272,48318402,2023-02-04,-44.62,809.48
5273,48318402,2023-02-08,-96.4,713.0799999999999
8089,48318402,2023-02-09,30.36,743.4399999999999
8090,48318402,2023-02-14,101.59,845.03
1269,48350476,2023-01-31,0.0,305.2
2922,48350476,2023-02-02,-38.74,266.46
2737,48350476,2023-02-02,95.1,361.56
2923,48350476,2023-02-03,-82.71,278.84999999999997
2924,48350476,2023-02-04,-152.03,126.82
2925,48350476,2023-02-05,-92.4,34.420000000000016
2738,48350476,2023-02-06,39.91,74.32999999999998
2926,48350476,2023-02-10,-57.64,16.689999999999998
2739,48350476,2023-02-10,213.83,230.51999999999998
1270,48399121,2023-01-31,0.0,984.98
8070,48399121,2023-02-09,233.91,1218.89
8659,48399121,2023-02-14,-104.64,1114.25
1271,48429255,2023-01-31,0.0,79.7
7004,48429255,2023-02-06,-110.9,-31.200000000000003
8487,48429255,2023-02-11,99.36,68.16
8488,48429255,2023-02-12,128.19,196.35
7005,48429255,2023-02-14,-88.32,108.03
1272,48434572,2023-01-31,0.0,351.7
1262,48434572,2023-02-01,-113.69,238.01
4223,48434572,2023-02-03,28.45,266.46
4224,48434572,2023-02-04,72.42,338.88
4225,48434572,2023-02-10,75.71,414.59
4226,48434572,2023-02-11,720.7,1135.29
1263,48434572,2023-02-12,-118.43,1016.8600000000001
1273,48444386,2023-01-31,0.0,962.57
6035,48444386,2023-02-05,-91.73,870.84
6994,48444386,2023-02-06,94.25,965.09
6995,48444386,2023-02-11,152.17,1117.26
6996,48444386,2023-02-14,73.36,1190.62
1274,48491614,2023-01-31,0.0,754.45
1227,48491614,2023-02-01,120.88,875.33
7011,48491614,2023-02-06,-738.2,137.13
7012,48491614,2023-02-11,-6.19,130.93999999999994
1275,48500030,2023-01-31,0.0,917.05
8152,48500030,2023-02-09,-125.13,791.92
8638,48500030,2023-02-13,56.68,848.5999999999999
8153,48500030,2023-02-14,-148.05,700.55
1276,48507357,2023-01-31,0.0,980.8
4362,48507357,2023-02-03,80.54,1061.34
6928,48507357,2023-02-06,-80.07,981.27
6929,48507357,2023-02-11,-81.26,900.01
1277,48524535,2023-01-31,0.0,265.03
1593,48524535,2023-02-01,32.75,297.78
1594,48524535,2023-02-02,50.17,347.95
4259,48524535,2023-02-03,-76.66,271.28999999999996
4260,48524535,2023-02-06,-78.99,192.29999999999998
4261,48524535,2023-02-06,-50.95,141.34999999999997
4262,48524535,2023-02-07,-126.03,15.319999999999993
4263,48524535,2023-02-08,-65.85,-50.53000000000003
1595,48524535,2023-02-08,43.73,-6.800000000000011
4264,48524535,2023-02-10,-71.44,-78.24000000000001
4265,48524535,2023-02-11,-24.18,-102.42000000000002
4266,48524535,2023-02-14,-50.36,-152.78000000000003
1596,48524535,2023-02-14,120.62,-32.15999999999997
1278,48532894,2023-01-31,0.0,662.86
3004,48532894,2023-02-02,109.57,772.4300000000001
3005,48532894,2023-02-03,79.16,851.59
3006,48532894,2023-02-11,91.38,942.97
3007,48532894,2023-02-14,597.7,1540.67
1279,48553648,2023-01-31,0.0,80.62
3027,48553648,2023-02-02,-122.23,-41.61
3028,48553648,2023-02-05,-12.08,-53.69
8640,48553648,2023-02-13,89.1,35.41
1280,48569537,2023-01-31,0.0,374.69
1093,48569537,2023-02-01,-1153.0,-778.31
1094,48569537,2023-02-05,-178.08,-956.3899999999999
1095,48569537,2023-02-07,-230.31,-1186.7
1096,48569537,2023-02-07,-173.79,-1360.49
8065,48569537,2023-02-09,938.3,-422.1900000000001
1097,48569537,2023-02-10,-92.21,-514.4000000000001
8066,48569537,2023-02-11,818.2,303.7999999999999
1098,48569537,2023-02-13,-46.16,257.6399999999999
8067,48569537,2023-02-14,50.36,307.9999999999999
1281,48591774,2023-01-31,0.0,422.94
204,48591774,2023-02-01,84.03,506.97
3922,48591774,2023-02-03,-91.97,415.0
205,48591774,2023-02-08,146.43,561.4300000000001
206,48591774,2023-02-09,117.1,678.53
3923,48591774,2023-02-10,-121.67,556.86
3924,48591774,2023-02-10,-90.33,466.53
3925,48591774,2023-02-14,-139.74,326.78999999999996
1282,48625559,2023-01-31,0.0,797.88
3787,48625559,2023-02-03,88.02,885.9
5311,48625559,2023-02-04,-146.29,739.61
3788,48625559,2023-02-07,105.97,845.58
5312,48625559,2023-02-08,-129.99,715.59
3789,48625559,2023-02-08,147.08,862.67
3790,48625559,2023-02-09,44.19,906.86
5313,48625559,2023-02-10,-93.87,812.99
3791,48625559,2023-02-11,187.8,1000.79
3792,48625559,2023-02-12,85.27,1086.06
5314,48625559,2023-02-14,-53.72,1032.3400000000001
1283,48654969,2023-01-31,0.0,83.93
4026,48654969,2023-02-03,43.31,127.24000000000001
7819,48654969,2023-02-08,-119.16,8.080000000000013
4028,48654969,2023-02-10,747.3,755.3799999999999
4027,48654969,2023-02-10,951.2,1706.5800000000002
1284,48722022,2023-01-31,0.0,586.44
1689,48722022,2023-02-01,123.96,710.4000000000001
6589,48722022,2023-02-05,-45.1,665.3000000000001
1690,48722022,2023-02-07,148.28,813.58
6590,48722022,2023-02-12,-61.43,752.1500000000001
1691,48722022,2023-02-12,93.42,845.57
1285,48733708,2023-01-31,0.0,370.74
989,48733708,2023-02-01,-212.62,158.12
990,48733708,2023-02-01,-60.93,97.19
2784,48733708,2023-02-02,6.47,103.66000000000003
2785,48733708,2023-02-03,87.65,191.31
2786,48733708,2023-02-04,5.54,196.85000000000002
991,48733708,2023-02-05,-118.28,78.57000000000005
992,48733708,2023-02-08,-105.76,-27.189999999999998
2787,48733708,2023-02-09,123.28,96.09000000000003
1286,48757991,2023-01-31,0.0,676.6
1647,48757991,2023-02-01,141.6,818.2
1648,48757991,2023-02-07,136.97,955.1700000000001
1649,48757991,2023-02-11,86.98,1042.15
1287,48781678,2023-01-31,0.0,401.55
695,48781678,2023-02-01,-856.5,-454.95
6315,48781678,2023-02-05,150.73,-304.21999999999997
1288,48783408,2023-01-31,0.0,278.34
4107,48783408,2023-02-03,140.36,418.7
4108,48783408,2023-02-04,101.75,520.45
4109,48783408,2023-02-07,185.47,705.9200000000001
4110,48783408,2023-02-08,105.53,811.45
4111,48783408,2023-02-09,163.2,974.6499999999999
4112,48783408,2023-02-11,87.63,1062.28
1289,48799650,2023-01-31,0.0,160.75
477,48799650,2023-02-01,83.35,244.1
7853,48799650,2023-02-08,-154.93,89.16999999999999
1290,48831634,2023-01-31,0.0,146.94
5253,48831634,2023-02-04,-1593.8,-1446.86
5254,48831634,2023-02-04,-90.91,-1537.77
6762,48831634,2023-02-06,141.38,-1396.3899999999999
6763,48831634,2023-02-09,69.64,-1326.75
6764,48831634,2023-02-09,91.85,-1234.8999999999999
5255,48831634,2023-02-11,-1243.0,-2477.9
5256,48831634,2023-02-11,-103.93,-2581.83
5257,48831634,2023-02-13,-148.74,-2730.5699999999997
6765,48831634,2023-02-13,35.46,-2695.1099999999997
1291,48860469,2023-01-31,0.0,730.37
1925,48860469,2023-02-01,-166.48,563.89
7504,48860469,2023-02-07,195.55,759.44
1927,48860469,2023-02-08,-103.37,656.07
1926,48860469,2023-02-08,-55.57,600.5
1928,48860469,2023-02-10,-167.13,433.37
1292,48875351,2023-01-31,0.0,239.7
8544,48875351,2023-02-12,100.25,339.95
1293,48886521,2023-01-31,0.0,827.29
443,48886521,2023-02-01,134.06,961.3499999999999
444,48886521,2023-02-03,98.44,1059.79
445,48886521,2023-02-04,184.38,1244.17
6252,48886521,2023-02-05,-101.6,1142.57
446,48886521,2023-02-08,33.64,1176.21
1294,48906756,2023-01-31,0.0,996.87
2261,48906756,2023-02-02,-34.56,962.31
2330,48906756,2023-02-02,36.6,998.91
2331,48906756,2023-02-05,637.3,1636.21
2262,48906756,2023-02-09,-229.85,1406.36
1295,48911149,2023-01-31,0.0,580.54
6160,48911149,2023-02-05,144.63,725.17
6161,48911149,2023-02-09,82.08,807.25
8480,48911149,2023-02-11,-518.1,289.1499999999999
1296,48930319,2023-01-31,0.0,595.65
354,48930319,2023-02-01,167.53,763.18
355,48930319,2023-02-04,76.06,839.24
6066,48930319,2023-02-05,-177.45,661.79
6067,48930319,2023-02-05,-68.53,593.26
356,48930319,2023-02-08,23.59,616.85
357,48930319,2023-02-12,51.05,667.9
1297,48940493,2023-01-31,0.0,394.19
3610,48940493,2023-02-02,-22.64,371.55
2285,48940493,2023-02-02,217.51,589.06
2287,48940493,2023-02-04,90.44,679.5
2286,48940493,2023-02-04,125.73,805.23
2288,48940493,2023-02-05,174.7,979.9300000000001
2289,48940493,2023-02-05,216.4,1196.33
3611,48940493,2023-02-07,-106.64,1089.69
3612,48940493,2023-02-08,-967.3,122.39000000000004
3613,48940493,2023-02-08,-66.57,55.82000000000005
2290,48940493,2023-02-08,149.31,205.13000000000005
3614,48940493,2023-02-12,-175.32,29.81000000000006
2291,48940493,2023-02-12,970.8,1000.6100000000001
1298,48976336,2023-01-31,0.0,400.12
1604,48976336,2023-02-01,-2027.7,-1627.58
1605,48976336,2023-02-03,-59.2,-1686.7800000000002
7066,48976336,2023-02-06,58.17,-1628.6100000000001
1606,48976336,2023-02-07,-218.78,-1847.3900000000003
1607,48976336,2023-02-08,-91.24,-1938.63
7067,48976336,2023-02-10,117.56,-1821.0700000000002
1299,49031081,2023-01-31,0.0,788.18
3690,49031081,2023-02-02,131.8,919.98
3691,49031081,2023-02-03,127.58,1047.56
5020,49031081,2023-02-04,-97.05,950.51
3692,49031081,2023-02-08,76.81,1027.32
5021,49031081,2023-02-09,-94.81,932.51
3693,49031081,2023-02-10,81.26,1013.77
3694,49031081,2023-02-10,134.24,1148.01
5022,49031081,2023-02-12,-137.83,1010.18
5023,49031081,2023-02-14,-58.59,951.5899999999999
1300,49031379,2023-01-31,0.0,373.63
369,49031379,2023-02-01,67.01,440.64
371,49031379,2023-02-03,96.51,537.15
370,49031379,2023-02-03,135.44,672.59
372,49031379,2023-02-07,46.14,718.73
7935,49031379,2023-02-08,-119.48,599.25
7936,49031379,2023-02-10,-129.69,469.56
1301,49039474,2023-01-31,0.0,574.7
501,49039474,2023-02-01,89.56,664.26
502,49039474,2023-02-03,143.42,807.6800000000001
503,49039474,2023-02-04,56.75,864.4300000000001
6536,49039474,2023-02-05,-1168.4,-303.97
504,49039474,2023-02-07,24.41,-279.56000000000006
6537,49039474,2023-02-11,-1815.0,-2094.5600000000004
1302,49071892,2023-01-31,0.0,909.58
5977,49071892,2023-02-04,-95.76,813.82
5439,49071892,2023-02-04,132.12,945.94
5440,49071892,2023-02-06,50.78,996.72
5441,49071892,2023-02-08,113.3,1110.02
5978,49071892,2023-02-09,-93.18,1016.84
5979,49071892,2023-02-10,-141.83,875.01
1303,49075324,2023-01-31,0.0,301.39
4296,49075324,2023-02-03,-716.6,-415.21000000000004
4295,49075324,2023-02-03,-40.55,-455.76
6982,49075324,2023-02-06,73.4,-382.36
6983,49075324,2023-02-10,55.08,-327.2800000000001
1304,49095464,2023-01-31,0.0,1.3
1029,49095464,2023-02-01,-146.39,-145.08999999999997
1933,49095464,2023-02-01,91.66,-53.42999999999999
1030,49095464,2023-02-06,-168.59,-222.01999999999998
1031,49095464,2023-02-06,-149.41,-371.43
1032,49095464,2023-02-11,-155.81,-527.24
1934,49095464,2023-02-11,43.12,-484.12
1033,49095464,2023-02-12,-140.22,-624.34
1034,49095464,2023-02-13,-1237.4,-1861.74
1936,49095464,2023-02-13,119.03,-1742.71
1935,49095464,2023-02-13,140.3,-1602.41
1305,49127699,2023-01-31,0.0,155.53
87,49127699,2023-02-01,83.63,239.16
88,49127699,2023-02-07,89.31,328.47
7854,49127699,2023-02-08,-122.65,205.82
89,49127699,2023-02-08,110.78,316.6
90,49127699,2023-02-09,108.53,425.13
7855,49127699,2023-02-11,-130.19,294.94
1306,49157903,2023-01-31,0.0,601.62
3941,49157903,2023-02-03,-993.7,-392.08000000000004
6280,49157903,2023-02-05,175.05,-217.0300000000001
3942,49157903,2023-02-06,-103.08,-320.11
6281,49157903,2023-02-12,94.16,-225.95000000000005
1307,49172838,2023-01-31,0.0,136.96
4501,49172838,2023-02-03,-113.68,23.28
8375,49172838,2023-02-10,24.85,48.129999999999995
4502,49172838,2023-02-11,-96.47,-48.34
8376,49172838,2023-02-13,1545.5,1497.16
8377,49172838,2023-02-14,141.48,1638.64
1308,49186099,2023-01-31,0.0,208.24
1534,49186099,2023-02-01,90.07,298.31
1533,49186099,2023-02-01,118.24,416.55
1535,49186099,2023-02-04,92.27,508.82
1309,49216581,2023-01-31,0.0,911.91
286,49216581,2023-02-01,-754.9,157.01
7543,49216581,2023-02-07,1147.4,1304.41
287,49216581,2023-02-10,-1812.5,-508.09000000000003
289,49216581,2023-02-13,-569.6,-1077.69
288,49216581,2023-02-13,-127.19,-1204.88
7544,49216581,2023-02-13,138.94,-1065.94
1310,49253709,2023-01-31,0.0,473.46
1208,49253709,2023-02-01,-120.88,352.58
1819,49253709,2023-02-01,65.02,417.59999999999997
1820,49253709,2023-02-03,134.37,551.97
1822,49253709,2023-02-04,107.78,659.75
1821,49253709,2023-02-04,129.16,788.91
1209,49253709,2023-02-05,-209.45,579.46
1823,49253709,2023-02-07,129.29,708.75
1210,49253709,2023-02-12,-87.33,621.42
